metadata:
name: bunny hit points

points:
,PX,PY,PZ
10790,-0.0836723,0.147,0.035
10791,-0.0818761,0.147,0.037
10792,-0.08008,0.147,0.039
10793,-0.0782838,0.147,0.041
10794,-0.0863751,0.149,0.029
10795,-0.084579,0.149,0.031
10796,-0.0827828,0.149,0.033
10797,-0.0809867,0.149,0.035
10798,-0.0791906,0.149,0.037
10799,-0.0854857,0.151,0.027
10800,-0.0836895,0.151,0.029
10801,-0.0863924,0.153,0.023
10802,-0.087,0.15121,0.025
10803,-0.087,0.149872,0.027
10804,-0.087,0.148535,0.029
10805,-0.087,0.147197,0.031
10806,-0.087,0.145859,0.033
10807,-0.087,0.144522,0.035
10808,-0.085,0.151362,0.027
10809,-0.085,0.150024,0.029
10810,-0.085,0.148686,0.031
10811,-0.085,0.147349,0.033
10812,-0.085,0.146011,0.035
10813,-0.085,0.144674,0.037
10814,-0.083,0.150176,0.031
10815,-0.083,0.148838,0.033
10816,-0.083,0.147501,0.035
10817,-0.083,0.146163,0.037
10818,-0.081,0.14899,0.035
10819,-0.081,0.147652,0.037
10820,-0.081,0.146315,0.039
10821,-0.079,0.147804,0.039
10822,-0.087,0.145,0.0342849
10823,-0.087,0.147,0.0312945
10824,-0.087,0.149,0.0283042
10825,-0.087,0.151,0.0253138
10826,-0.085,0.145,0.0365119
10827,-0.085,0.147,0.0335216
10828,-0.085,0.149,0.0305312
10829,-0.085,0.151,0.0275408
10830,-0.083,0.147,0.0357486
10831,-0.083,0.149,0.0327582
10832,-0.083,0.151,0.0297678
10833,-0.081,0.147,0.0379756
10834,-0.081,0.149,0.0349852
10835,-0.079,0.147,0.0402026
10836,-0.0157059,0.093,0.055
10837,-0.0131861,0.095,0.053
10838,-0.0105396,0.095,0.055
10839,-0.0106662,0.097,0.051
10840,-0.00801972,0.097,0.053
10841,-0.00814634,0.099,0.049
10842,-0.017,0.092499,0.055
10843,-0.015,0.0942978,0.053
10844,-0.015,0.0932733,0.055
10845,-0.013,0.0960965,0.051
10846,-0.013,0.095072,0.053
10847,-0.013,0.0940475,0.055
10848,-0.011,0.0978953,0.049
10849,-0.011,0.0968708,0.051
10850,-0.011,0.0958463,0.053
10851,-0.011,0.0948218,0.055
10852,-0.009,0.0986695,0.049
10853,-0.009,0.097645,0.051
10854,-0.009,0.0966205,0.053
10855,-0.009,0.095596,0.055
10856,-0.007,0.100468,0.047
10857,-0.007,0.0994438,0.049
10858,-0.007,0.0984193,0.051
10859,-0.007,0.0973948,0.053
10860,-0.007,0.0963702,0.055
10861,-0.017,0.093,0.054022
10862,-0.013,0.095,0.0531406
10863,-0.011,0.095,0.0546521
10864,-0.011,0.097,0.0507477
10865,-0.009,0.097,0.0522592
10866,-0.009,0.099,0.0483549
10867,-0.007,0.097,0.0537706
10868,-0.007,0.099,0.0498663
10869,-0.007,0.101,0.045962
10870,-0.0817473,0.083,0.031
10871,-0.0798476,0.083,0.033
10872,-0.0839322,0.085,0.029
10873,-0.0820325,0.085,0.031
10874,-0.0801328,0.085,0.033
10875,-0.078233,0.085,0.035
10876,-0.0763333,0.085,0.037
10877,-0.0842174,0.087,0.029
10878,-0.0823176,0.087,0.031
10879,-0.0804179,0.087,0.033
10880,-0.0785182,0.087,0.035
10881,-0.0766185,0.087,0.037
10882,-0.0747188,0.087,0.039
10883,-0.0728191,0.087,0.041
10884,-0.0709194,0.087,0.043
10885,-0.0845025,0.089,0.029
10886,-0.0826028,0.089,0.031
10887,-0.0807031,0.089,0.033
10888,-0.0788034,0.089,0.035
10889,-0.0769037,0.089,0.037
10890,-0.0866874,0.091,0.027
10891,-0.0847877,0.091,0.029
10892,-0.082888,0.091,0.031
10893,-0.0809883,0.091,0.033
10894,-0.0869726,0.093,0.027
10895,-0.087,0.0931919,0.027
10896,-0.085,0.0924886,0.029
10897,-0.083,0.0917852,0.031
10898,-0.081,0.0910819,0.033
10899,-0.087,0.093,0.0269712
10900,-0.085,0.087,0.028176
10901,-0.085,0.089,0.0284763
10902,-0.085,0.091,0.0287765
10903,-0.083,0.083,0.0296811
10904,-0.083,0.085,0.0299814
10905,-0.083,0.087,0.0302816
10906,-0.083,0.089,0.0305819
10907,-0.083,0.091,0.0308821
10908,-0.081,0.083,0.0317867
10909,-0.081,0.085,0.032087
10910,-0.081,0.087,0.0323872
10911,-0.081,0.089,0.0326875
10912,-0.081,0.091,0.0329877
10913,-0.079,0.083,0.0338923
10914,-0.079,0.085,0.0341926
10915,-0.079,0.087,0.0344928
10916,-0.079,0.089,0.034793
10917,-0.077,0.085,0.0362981
10918,-0.077,0.087,0.0365984
10919,-0.077,0.089,0.0368986
10920,-0.075,0.085,0.0384037
10921,-0.075,0.087,0.038704
10922,-0.073,0.087,0.0408096
10923,-0.071,0.087,0.0429152
10924,-0.0915682,0.123,0.043
10925,-0.0921415,0.125,0.041
10926,-0.0907607,0.125,0.043
10927,-0.08938,0.125,0.045
10928,-0.091334,0.127,0.041
10929,-0.0899533,0.127,0.043
10930,-0.0885725,0.127,0.045
10931,-0.0871918,0.127,0.047
10932,-0.0905266,0.129,0.041
10933,-0.0891458,0.129,0.043
10934,-0.0877651,0.129,0.045
10935,-0.0863843,0.129,0.047
10936,-0.0850036,0.129,0.049
10937,-0.0836228,0.129,0.051
10938,-0.0910999,0.131,0.039
10939,-0.0897191,0.131,0.041
10940,-0.0883384,0.131,0.043
10941,-0.0869576,0.131,0.045
10942,-0.0855769,0.131,0.047
10943,-0.0841961,0.131,0.049
10944,-0.0828154,0.131,0.051
10945,-0.0902924,0.133,0.039
10946,-0.0889117,0.133,0.041
10947,-0.0875309,0.133,0.043
10948,-0.0861502,0.133,0.045
10949,-0.0847694,0.133,0.047
10950,-0.089485,0.135,0.039
10951,-0.0881042,0.135,0.041
10952,-0.0867235,0.135,0.043
10953,-0.0853427,0.135,0.045
10954,-0.0886775,0.137,0.039
10955,-0.0872967,0.137,0.041
10956,-0.085916,0.137,0.043
10957,-0.0892508,0.139,0.037
10958,-0.08787,0.139,0.039
10959,-0.0884433,0.141,0.037
10960,-0.091,0.131247,0.039
10961,-0.091,0.127827,0.041
10962,-0.091,0.124407,0.043
10963,-0.089,0.139621,0.037
10964,-0.089,0.136201,0.039
10965,-0.089,0.132781,0.041
10966,-0.089,0.129361,0.043
10967,-0.089,0.125941,0.045
10968,-0.087,0.137735,0.041
10969,-0.087,0.134315,0.043
10970,-0.087,0.130895,0.045
10971,-0.087,0.127475,0.047
10972,-0.085,0.132429,0.047
10973,-0.085,0.129009,0.049
10974,-0.083,0.130543,0.051
10975,-0.091,0.125,0.0426534
10976,-0.091,0.127,0.0414838
10977,-0.091,0.129,0.0403142
10978,-0.091,0.131,0.0391447
10979,-0.089,0.125,0.0455504
10980,-0.089,0.127,0.0443808
10981,-0.089,0.129,0.0432112
10982,-0.089,0.131,0.0420416
10983,-0.089,0.133,0.040872
10984,-0.089,0.135,0.0397024
10985,-0.089,0.137,0.0385329
10986,-0.089,0.139,0.0373633
10987,-0.089,0.141,0.0361937
10988,-0.087,0.127,0.0472778
10989,-0.087,0.129,0.0461082
10990,-0.087,0.131,0.0449386
10991,-0.087,0.133,0.043769
10992,-0.087,0.135,0.0425994
10993,-0.087,0.137,0.0414298
10994,-0.087,0.139,0.0402602
10995,-0.085,0.129,0.0490052
10996,-0.085,0.131,0.0478356
10997,-0.085,0.133,0.046666
10998,-0.085,0.135,0.0454964
10999,-0.083,0.131,0.0507326
11000,0.00194534,0.095,-0.031
11001,0.00600411,0.095,-0.029
11002,0.0100629,0.095,-0.027
11003,0.0141216,0.095,-0.025
11004,0.00416201,0.097,-0.027
11005,0.00822078,0.097,-0.025
11006,0.00637868,0.099,-0.023
11007,0.001,0.0953204,-0.031
11008,0.001,0.0966961,-0.029
11009,0.003,0.0946425,-0.031
11010,0.003,0.0960182,-0.029
11011,0.003,0.0973938,-0.027
11012,0.003,0.0987695,-0.025
11013,0.005,0.0953403,-0.029
11014,0.005,0.096716,-0.027
11015,0.005,0.0980916,-0.025
11016,0.005,0.0994673,-0.023
11017,0.007,0.0946625,-0.029
11018,0.007,0.0960381,-0.027
11019,0.007,0.0974138,-0.025
11020,0.007,0.0987894,-0.023
11021,0.009,0.0953602,-0.027
11022,0.009,0.0967359,-0.025
11023,0.011,0.0946824,-0.027
11024,0.011,0.096058,-0.025
11025,0.013,0.0953802,-0.025
11026,0.015,0.0947023,-0.025
11027,-0.001,0.095,-0.0324513
11028,0.001,0.095,-0.0314658
11029,0.001,0.097,-0.0285581
11030,0.003,0.095,-0.0304803
11031,0.003,0.097,-0.0275726
11032,0.003,0.099,-0.0246649
11033,0.005,0.095,-0.0294948
11034,0.005,0.097,-0.0265871
11035,0.005,0.099,-0.0236794
11036,0.007,0.095,-0.0285093
11037,0.007,0.097,-0.0256016
11038,0.009,0.095,-0.0275237
11039,0.009,0.097,-0.024616
11040,0.011,0.095,-0.0265382
11041,0.011,0.097,-0.0236305
11042,0.013,0.095,-0.0255527
11043,0.015,0.095,-0.0245672
11044,-0.0681235,0.157,-0.053
11045,-0.0686629,0.157,-0.051
11046,-0.0692022,0.157,-0.049
11047,-0.0683306,0.159,-0.053
11048,-0.06887,0.159,-0.051
11049,-0.0694093,0.159,-0.049
11050,-0.0699487,0.159,-0.047
11051,-0.0704881,0.159,-0.045
11052,-0.0710274,0.159,-0.043
11053,-0.0679984,0.161,-0.055
11054,-0.0685378,0.161,-0.053
11055,-0.0690771,0.161,-0.051
11056,-0.0696165,0.161,-0.049
11057,-0.0701558,0.161,-0.047
11058,-0.0706952,0.161,-0.045
11059,-0.0682055,0.163,-0.055
11060,-0.0687449,0.163,-0.053
11061,-0.0692842,0.163,-0.051
11062,-0.0698236,0.163,-0.049
11063,-0.070363,0.163,-0.047
11064,-0.0684127,0.165,-0.055
11065,-0.068952,0.165,-0.053
11066,-0.0694914,0.165,-0.051
11067,-0.0700307,0.165,-0.049
11068,-0.0686198,0.167,-0.055
11069,-0.0691591,0.167,-0.053
11070,-0.0696985,0.167,-0.051
11071,-0.0702378,0.167,-0.049
11072,-0.0688269,0.169,-0.055
11073,-0.0693663,0.169,-0.053
11074,-0.0699056,0.169,-0.051
11075,-0.0684947,0.171,-0.057
11076,-0.069034,0.171,-0.055
11077,-0.0695734,0.171,-0.053
11078,-0.0687018,0.173,-0.057
11079,-0.0692412,0.173,-0.055
11080,-0.0689089,0.175,-0.057
11081,-0.071,0.158735,-0.043
11082,-0.069,0.175879,-0.057
11083,-0.069,0.170671,-0.055
11084,-0.069,0.165463,-0.053
11085,-0.069,0.160255,-0.051
11086,-0.071,0.159,-0.0431016
11087,-0.071,0.161,-0.0438697
11088,-0.069,0.157,-0.0497499
11089,-0.069,0.159,-0.0505179
11090,-0.069,0.161,-0.051286
11091,-0.069,0.163,-0.052054
11092,-0.069,0.165,-0.0528221
11093,-0.069,0.167,-0.0535901
11094,-0.069,0.169,-0.0543582
11095,-0.069,0.171,-0.0551262
11096,-0.069,0.173,-0.0558943
11097,-0.069,0.175,-0.0566623
11098,-0.0187242,0.047,-0.029
11099,-0.0214162,0.047,-0.027
11100,-0.0201355,0.049,-0.029
11101,-0.0228275,0.049,-0.027
11102,-0.0255195,0.049,-0.025
11103,-0.0215469,0.051,-0.029
11104,-0.0242389,0.051,-0.027
11105,-0.0269308,0.051,-0.025
11106,-0.0202663,0.053,-0.031
11107,-0.0229582,0.053,-0.029
11108,-0.0256502,0.053,-0.027
11109,-0.0216776,0.055,-0.031
11110,-0.0243696,0.055,-0.029
11111,-0.020397,0.057,-0.033
11112,-0.023089,0.057,-0.031
11113,-0.0218084,0.059,-0.033
11114,-0.0205277,0.061,-0.035
11115,-0.0232197,0.061,-0.033
11116,-0.0219391,0.063,-0.035
11117,-0.0206585,0.065,-0.037
11118,-0.027,0.051098,-0.025
11119,-0.025,0.0558933,-0.029
11120,-0.025,0.0520786,-0.027
11121,-0.023,0.0606886,-0.033
11122,-0.023,0.0568739,-0.031
11123,-0.023,0.0530592,-0.029
11124,-0.023,0.0492444,-0.027
11125,-0.021,0.065484,-0.037
11126,-0.021,0.0616692,-0.035
11127,-0.021,0.0578545,-0.033
11128,-0.021,0.0540398,-0.031
11129,-0.021,0.050225,-0.029
11130,-0.021,0.0464103,-0.027
11131,-0.019,0.0512056,-0.031
11132,-0.019,0.0473909,-0.029
11133,-0.027,0.051,-0.0249486
11134,-0.025,0.049,-0.025386
11135,-0.025,0.051,-0.0264345
11136,-0.025,0.053,-0.0274831
11137,-0.025,0.055,-0.0285316
11138,-0.025,0.057,-0.0295802
11139,-0.023,0.049,-0.0268718
11140,-0.023,0.051,-0.0279204
11141,-0.023,0.053,-0.028969
11142,-0.023,0.055,-0.0300175
11143,-0.023,0.057,-0.0310661
11144,-0.023,0.059,-0.0321147
11145,-0.023,0.061,-0.0331632
11146,-0.021,0.047,-0.0273092
11147,-0.021,0.049,-0.0283577
11148,-0.021,0.051,-0.0294063
11149,-0.021,0.053,-0.0304549
11150,-0.021,0.055,-0.0315034
11151,-0.021,0.057,-0.032552
11152,-0.021,0.059,-0.0336006
11153,-0.021,0.061,-0.0346491
11154,-0.021,0.063,-0.0356977
11155,-0.021,0.065,-0.0367463
11156,-0.021,0.067,-0.0377948
11157,-0.019,0.045,-0.0277465
11158,-0.019,0.047,-0.0287951
11159,-0.019,0.049,-0.0298436
11160,-0.019,0.051,-0.0308922
11161,-0.0761574,0.175,-0.049
11162,-0.077639,0.175,-0.047
11163,-0.0714528,0.177,-0.055
11164,-0.0729344,0.177,-0.053
11165,-0.0744159,0.177,-0.051
11166,-0.0758974,0.177,-0.049
11167,-0.0711928,0.179,-0.055
11168,-0.0726744,0.179,-0.053
11169,-0.0741559,0.179,-0.051
11170,-0.073,0.176495,-0.053
11171,-0.077,0.175,-0.0478626
11172,-0.075,0.177,-0.0502115
11173,-0.073,0.177,-0.0529114
11174,-0.073,0.179,-0.0525604
11175,-0.071,0.179,-0.0552603
11176,-0.072346,0.165,-0.041
11177,-0.07486,0.165,-0.039
11178,-0.0726543,0.167,-0.043
11179,-0.0751682,0.167,-0.041
11180,-0.0729625,0.169,-0.045
11181,-0.0754765,0.169,-0.043
11182,-0.0707568,0.171,-0.049
11183,-0.0732708,0.171,-0.047
11184,-0.0757847,0.171,-0.045
11185,-0.0782987,0.171,-0.043
11186,-0.0710651,0.173,-0.051
11187,-0.073579,0.173,-0.049
11188,-0.076093,0.173,-0.047
11189,-0.0786069,0.173,-0.045
11190,-0.0713733,0.175,-0.053
11191,-0.0738873,0.175,-0.051
11192,-0.0691676,0.177,-0.057
11193,-0.079,0.173279,-0.045
11194,-0.077,0.173643,-0.047
11195,-0.077,0.171861,-0.045
11196,-0.077,0.17008,-0.043
11197,-0.075,0.174007,-0.049
11198,-0.075,0.172225,-0.047
11199,-0.075,0.170444,-0.045
11200,-0.075,0.168662,-0.043
11201,-0.075,0.166881,-0.041
11202,-0.075,0.165099,-0.039
11203,-0.073,0.176153,-0.053
11204,-0.073,0.174371,-0.051
11205,-0.073,0.17259,-0.049
11206,-0.073,0.170808,-0.047
11207,-0.073,0.169027,-0.045
11208,-0.073,0.167245,-0.043
11209,-0.073,0.165463,-0.041
11210,-0.073,0.163682,-0.039
11211,-0.071,0.176517,-0.055
11212,-0.071,0.174735,-0.053
11213,-0.071,0.172954,-0.051
11214,-0.071,0.171172,-0.049
11215,-0.079,0.173,-0.0446873
11216,-0.077,0.169,-0.0417879
11217,-0.077,0.171,-0.0440332
11218,-0.077,0.173,-0.0462784
11219,-0.075,0.165,-0.0388886
11220,-0.075,0.167,-0.0411338
11221,-0.075,0.169,-0.0433791
11222,-0.075,0.171,-0.0456243
11223,-0.075,0.173,-0.0478695
11224,-0.075,0.175,-0.0501148
11225,-0.073,0.163,-0.0382345
11226,-0.073,0.165,-0.0404797
11227,-0.073,0.167,-0.0427249
11228,-0.073,0.169,-0.0449702
11229,-0.073,0.171,-0.0472154
11230,-0.073,0.173,-0.0494607
11231,-0.073,0.175,-0.0517059
11232,-0.071,0.171,-0.0488065
11233,-0.071,0.173,-0.0510518
11234,-0.071,0.175,-0.053297
11235,-0.071,0.177,-0.0555422
11236,-0.0712503,0.161,-0.043
11237,-0.0718344,0.161,-0.041
11238,-0.0724186,0.161,-0.039
11239,-0.0709119,0.163,-0.045
11240,-0.071496,0.163,-0.043
11241,-0.0720802,0.163,-0.041
11242,-0.0726643,0.163,-0.039
11243,-0.0705735,0.165,-0.047
11244,-0.0711576,0.165,-0.045
11245,-0.0717418,0.165,-0.043
11246,-0.0708193,0.167,-0.047
11247,-0.0714034,0.167,-0.045
11248,-0.0704809,0.169,-0.049
11249,-0.071065,0.169,-0.047
11250,-0.0701425,0.171,-0.051
11251,-0.0698041,0.173,-0.053
11252,-0.0694657,0.175,-0.055
11253,-0.071,0.168471,-0.047
11254,-0.071,0.163717,-0.045
11255,-0.071,0.163,-0.0446984
11256,-0.071,0.165,-0.0455398
11257,-0.071,0.167,-0.0463811
11258,-0.071,0.169,-0.0472225
11259,-0.069,0.177,-0.0574357
11260,-0.0722992,0.151,-0.041
11261,-0.0729639,0.151,-0.039
11262,-0.0701239,0.153,-0.047
11263,-0.0707886,0.153,-0.045
11264,-0.0714532,0.153,-0.043
11265,-0.0721179,0.153,-0.041
11266,-0.0727826,0.153,-0.039
11267,-0.0679485,0.155,-0.053
11268,-0.0686132,0.155,-0.051
11269,-0.0692779,0.155,-0.049
11270,-0.0699426,0.155,-0.047
11271,-0.0706073,0.155,-0.045
11272,-0.071272,0.155,-0.043
11273,-0.0719367,0.155,-0.041
11274,-0.0697613,0.157,-0.047
11275,-0.070426,0.157,-0.045
11276,-0.0710907,0.157,-0.043
11277,-0.0717554,0.157,-0.041
11278,-0.073,0.150602,-0.039
11279,-0.071,0.158001,-0.043
11280,-0.073,0.151,-0.0388913
11281,-0.071,0.153,-0.0443638
11282,-0.071,0.155,-0.0438184
11283,-0.071,0.157,-0.043273
11284,-0.069,0.155,-0.0498362
11285,-0.0378395,0.045,-0.025
11286,-0.0336207,0.047,-0.025
11287,-0.0351526,0.047,-0.023
11288,-0.0366845,0.047,-0.021
11289,-0.0309338,0.049,-0.023
11290,-0.0324657,0.049,-0.021
11291,-0.0339976,0.049,-0.019
11292,-0.0297789,0.051,-0.019
11293,-0.0313108,0.051,-0.017
11294,-0.0328427,0.051,-0.015
11295,-0.037,0.045398,-0.025
11296,-0.037,0.0461242,-0.023
11297,-0.035,0.0463461,-0.025
11298,-0.035,0.0470723,-0.023
11299,-0.035,0.0477986,-0.021
11300,-0.035,0.0485248,-0.019
11301,-0.035,0.0492511,-0.017
11302,-0.033,0.0472942,-0.025
11303,-0.033,0.0480205,-0.023
11304,-0.033,0.0487467,-0.021
11305,-0.033,0.049473,-0.019
11306,-0.033,0.0501992,-0.017
11307,-0.033,0.0509254,-0.015
11308,-0.033,0.0516517,-0.013
11309,-0.031,0.0489686,-0.023
11310,-0.031,0.0496949,-0.021
11311,-0.031,0.0504211,-0.019
11312,-0.031,0.0511473,-0.017
11313,-0.031,0.0518736,-0.015
11314,-0.029,0.0499168,-0.023
11315,-0.029,0.050643,-0.021
11316,-0.037,0.045,-0.026096
11317,-0.035,0.047,-0.0231992
11318,-0.035,0.049,-0.0176914
11319,-0.033,0.049,-0.0203025
11320,-0.033,0.051,-0.0147946
11321,-0.031,0.049,-0.0229136
11322,-0.031,0.051,-0.0174057
11323,-0.0925619,0.123,0.041
11324,-0.0922636,0.125,0.037
11325,-0.0922253,0.125,0.039
11326,-0.091927,0.127,0.035
11327,-0.0918887,0.127,0.037
11328,-0.0918504,0.127,0.039
11329,-0.0916288,0.129,0.031
11330,-0.0915904,0.129,0.033
11331,-0.0915521,0.129,0.035
11332,-0.0915138,0.129,0.037
11333,-0.0914755,0.129,0.039
11334,-0.0913305,0.131,0.027
11335,-0.0912922,0.131,0.029
11336,-0.0912539,0.131,0.031
11337,-0.0912156,0.131,0.033
11338,-0.0911772,0.131,0.035
11339,-0.0911389,0.131,0.037
11340,-0.0910322,0.133,0.023
11341,-0.0909939,0.133,0.025
11342,-0.0909556,0.133,0.027
11343,-0.0909173,0.133,0.029
11344,-0.090879,0.133,0.031
11345,-0.0908407,0.133,0.033
11346,-0.0908024,0.133,0.035
11347,-0.0907641,0.133,0.037
11348,-0.0906956,0.135,0.021
11349,-0.0906573,0.135,0.023
11350,-0.090619,0.135,0.025
11351,-0.0905807,0.135,0.027
11352,-0.0905424,0.135,0.029
11353,-0.0905041,0.135,0.031
11354,-0.0904658,0.135,0.033
11355,-0.0904275,0.135,0.035
11356,-0.0903892,0.135,0.037
11357,-0.090359,0.137,0.019
11358,-0.0903207,0.137,0.021
11359,-0.0902824,0.137,0.023
11360,-0.0902441,0.137,0.025
11361,-0.0902058,0.137,0.027
11362,-0.0901675,0.137,0.029
11363,-0.0901292,0.137,0.031
11364,-0.0900909,0.137,0.033
11365,-0.0900526,0.137,0.035
11366,-0.0900143,0.137,0.037
11367,-0.0898692,0.139,0.025
11368,-0.0898309,0.139,0.027
11369,-0.0897926,0.139,0.029
11370,-0.0897543,0.139,0.031
11371,-0.089716,0.139,0.033
11372,-0.0896777,0.139,0.035
11373,-0.0893794,0.141,0.031
11374,-0.0893411,0.141,0.033
11375,-0.0893028,0.141,0.035
11376,-0.091,0.133172,0.023
11377,-0.091,0.132967,0.025
11378,-0.091,0.132763,0.027
11379,-0.091,0.132559,0.029
11380,-0.091,0.132354,0.031
11381,-0.091,0.13215,0.033
11382,-0.091,0.131946,0.035
11383,-0.091,0.131741,0.037
11384,-0.089,0.142615,0.035
11385,-0.091,0.133,0.0246801
11386,0.0198304,0.035,0.005
11387,0.020492,0.035,0.007
11388,0.0211537,0.035,0.009
11389,0.0218153,0.035,0.011
11390,0.0224769,0.035,0.013
11391,0.017,0.0357318,0.005
11392,0.017,0.0359029,0.007
11393,0.019,0.0352147,0.005
11394,0.019,0.0353858,0.007
11395,0.019,0.0355569,0.009
11396,0.019,0.0357279,0.011
11397,0.021,0.0346976,0.005
11398,0.021,0.0348687,0.007
11399,0.021,0.0350397,0.009
11400,0.021,0.0352108,0.011
11401,0.021,0.0353819,0.013
11402,0.023,0.0352069,0.017
11403,0.021,0.035,0.00853552
11404,-0.0229761,0.071,-0.037
11405,-0.0235589,0.073,-0.037
11406,-0.025281,0.073,-0.035
11407,-0.0241416,0.075,-0.037
11408,-0.0258638,0.075,-0.035
11409,-0.027586,0.075,-0.033
11410,-0.0247244,0.077,-0.037
11411,-0.0264465,0.077,-0.035
11412,-0.0281687,0.077,-0.033
11413,-0.0298909,0.077,-0.031
11414,-0.0253071,0.079,-0.037
11415,-0.0270293,0.079,-0.035
11416,-0.0287515,0.079,-0.033
11417,-0.0304736,0.079,-0.031
11418,-0.0321958,0.079,-0.029
11419,-0.027612,0.081,-0.035
11420,-0.0293342,0.081,-0.033
11421,-0.0310564,0.081,-0.031
11422,-0.0327786,0.081,-0.029
11423,-0.0281948,0.083,-0.035
11424,-0.029917,0.083,-0.033
11425,-0.033,0.08176,-0.029
11426,-0.031,0.0808065,-0.031
11427,-0.029,0.079853,-0.033
11428,-0.027,0.0788995,-0.035
11429,-0.025,0.077946,-0.037
11430,-0.025,0.0720354,-0.035
11431,-0.023,0.0710819,-0.037
11432,-0.033,0.079,-0.0280661
11433,-0.033,0.081,-0.0287428
11434,-0.031,0.079,-0.0303887
11435,-0.031,0.081,-0.0310655
11436,-0.031,0.083,-0.0317423
11437,-0.029,0.077,-0.0320346
11438,-0.029,0.079,-0.0327114
11439,-0.029,0.081,-0.0333881
11440,-0.029,0.083,-0.0340649
11441,-0.027,0.075,-0.0336805
11442,-0.027,0.077,-0.0343573
11443,-0.027,0.079,-0.035034
11444,-0.027,0.081,-0.0357108
11445,-0.027,0.083,-0.0363875
11446,-0.025,0.073,-0.0353264
11447,-0.025,0.075,-0.0360031
11448,-0.025,0.077,-0.0366799
11449,-0.023,0.071,-0.0369723
11450,-0.023,0.073,-0.037649
11451,0.0089417,0.119,-0.015
11452,0.0100605,0.121,-0.013
11453,-0.001,0.113778,-0.019
11454,0.001,0.114095,-0.019
11455,0.001,0.115917,-0.017
11456,0.001,0.11774,-0.015
11457,0.003,0.116235,-0.017
11458,0.003,0.118057,-0.015
11459,0.003,0.11988,-0.013
11460,0.005,0.116552,-0.017
11461,0.005,0.118375,-0.015
11462,0.005,0.120197,-0.013
11463,0.005,0.12202,-0.011
11464,0.007,0.116869,-0.017
11465,0.007,0.118692,-0.015
11466,0.007,0.120514,-0.013
11467,0.007,0.122337,-0.011
11468,0.007,0.124159,-0.009
11469,0.009,0.119009,-0.015
11470,0.009,0.120832,-0.013
11471,0.009,0.122654,-0.011
11472,-0.001,0.115,-0.0176585
11473,0.001,0.115,-0.0180068
11474,0.001,0.117,-0.015812
11475,0.003,0.115,-0.018355
11476,0.003,0.117,-0.0161602
11477,0.003,0.119,-0.0139654
11478,0.005,0.117,-0.0165085
11479,0.005,0.119,-0.0143137
11480,0.005,0.121,-0.0121189
11481,0.005,0.123,-0.00992405
11482,0.007,0.117,-0.0168567
11483,0.007,0.119,-0.0146619
11484,0.007,0.121,-0.0124671
11485,0.007,0.123,-0.0102723
11486,0.007,0.125,-0.0080775
11487,0.009,0.119,-0.0150102
11488,0.009,0.121,-0.0128153
11489,0.009,0.123,-0.0106205
11490,-0.0277273,0.053,-0.025
11491,-0.0266353,0.055,-0.027
11492,-0.0283334,0.055,-0.025
11493,-0.0255432,0.057,-0.029
11494,-0.0272414,0.057,-0.027
11495,-0.0289395,0.057,-0.025
11496,-0.0244512,0.059,-0.031
11497,-0.0261493,0.059,-0.029
11498,-0.0278475,0.059,-0.027
11499,-0.0295457,0.059,-0.025
11500,-0.0250573,0.061,-0.031
11501,-0.0267555,0.061,-0.029
11502,-0.0284536,0.061,-0.027
11503,-0.0301518,0.061,-0.025
11504,-0.0239653,0.063,-0.033
11505,-0.0256634,0.063,-0.031
11506,-0.0273616,0.063,-0.029
11507,-0.0290598,0.063,-0.027
11508,-0.0307579,0.063,-0.025
11509,-0.0228732,0.065,-0.035
11510,-0.0245714,0.065,-0.033
11511,-0.0262696,0.065,-0.031
11512,-0.0279677,0.065,-0.029
11513,-0.0296659,0.065,-0.027
11514,-0.0217812,0.067,-0.037
11515,-0.0234794,0.067,-0.035
11516,-0.0251775,0.067,-0.033
11517,-0.0268757,0.067,-0.031
11518,-0.0285738,0.067,-0.029
11519,-0.030272,0.067,-0.027
11520,-0.0223873,0.069,-0.037
11521,-0.0240855,0.069,-0.035
11522,-0.0257836,0.069,-0.033
11523,-0.0274818,0.069,-0.031
11524,-0.02918,0.069,-0.029
11525,-0.0308781,0.069,-0.027
11526,-0.0246916,0.071,-0.035
11527,-0.0263898,0.071,-0.033
11528,-0.0280879,0.071,-0.031
11529,-0.0297861,0.071,-0.029
11530,-0.0314843,0.071,-0.027
11531,-0.0269959,0.073,-0.033
11532,-0.0286941,0.073,-0.031
11533,-0.0303922,0.073,-0.029
11534,-0.0320904,0.073,-0.027
11535,-0.0293002,0.075,-0.031
11536,-0.0309984,0.075,-0.029
11537,-0.0326965,0.075,-0.027
11538,-0.0316045,0.077,-0.029
11539,-0.0333026,0.077,-0.027
11540,-0.0339088,0.079,-0.027
11541,-0.033,0.0760014,-0.027
11542,-0.031,0.0750054,-0.029
11543,-0.031,0.0694021,-0.027
11544,-0.031,0.0637988,-0.025
11545,-0.029,0.0740095,-0.031
11546,-0.029,0.0684061,-0.029
11547,-0.029,0.0628028,-0.027
11548,-0.029,0.0571995,-0.025
11549,-0.027,0.0730135,-0.033
11550,-0.027,0.0674102,-0.031
11551,-0.027,0.0618069,-0.029
11552,-0.027,0.0562035,-0.027
11553,-0.025,0.0664142,-0.033
