metadata:
voxel_size:0.002-0.002-0.002
name: bunny

points:
,PX,PY,PZ
9217,-0.038,0.158,0.004
9218,-0.038,0.16,-0.012
9219,-0.038,0.16,-0
9220,-0.038,0.16,0.002
9221,-0.038,0.162,-0.014
9222,-0.038,0.162,-0.012
9223,-0.038,0.162,0
9224,-0.038,0.162,0.002
9225,-0.038,0.164,-0.014
9226,-0.038,0.164,-0.012
9227,-0.038,0.164,-0
9228,-0.038,0.164,0.002
9229,-0.038,0.166,-0.014
9230,-0.038,0.166,-0.012
9231,-0.038,0.166,0
9232,-0.038,0.166,0.002
9233,-0.038,0.168,-0.012
9234,-0.038,0.168,-0.01
9235,-0.038,0.168,0
9236,-0.038,0.168,0.002
9237,-0.038,0.17,-0.012
9238,-0.038,0.17,-0.01
9239,-0.038,0.17,0
9240,-0.038,0.17,0.002
9241,-0.038,0.172,-0.012
9242,-0.038,0.172,-0.01
9243,-0.038,0.172,-0.008
9244,-0.038,0.172,-0.002
9245,-0.038,0.172,-0
9246,-0.038,0.174,-0.01
9247,-0.038,0.174,-0.008
9248,-0.038,0.174,-0.006
9249,-0.038,0.174,-0.004
9250,-0.038,0.174,-0.002
9251,-0.038,0.176,-0.008
9252,-0.038,0.176,-0.006
9253,-0.038,0.176,-0.004
9254,-0.036,0.034,-0.03
9255,-0.036,0.034,-0.028
9256,-0.036,0.034,-0.026
9257,-0.036,0.034,-0.024
9258,-0.036,0.034,-0.022
9259,-0.036,0.034,-0.02
9260,-0.036,0.034,-0.018
9261,-0.036,0.034,-0.016
9262,-0.036,0.034,-0.014
9263,-0.036,0.034,0
9264,-0.036,0.034,0.002
9265,-0.036,0.034,0.004
9266,-0.036,0.034,0.006
9267,-0.036,0.034,0.008
9268,-0.036,0.034,0.01
9269,-0.036,0.034,0.012
9270,-0.036,0.034,0.014
9271,-0.036,0.034,0.016
9272,-0.036,0.034,0.018
9273,-0.036,0.034,0.02
9274,-0.036,0.034,0.022
9275,-0.036,0.034,0.024
9276,-0.036,0.034,0.026
9277,-0.036,0.034,0.028
9278,-0.036,0.034,0.03
9279,-0.036,0.034,0.032
9280,-0.036,0.034,0.034
9281,-0.036,0.034,0.036
9282,-0.036,0.034,0.038
9283,-0.036,0.034,0.04
9284,-0.036,0.034,0.042
9285,-0.036,0.036,-0.03
9286,-0.036,0.036,-0.018
9287,-0.036,0.036,-0.016
9288,-0.036,0.036,-0.014
9289,-0.036,0.036,-0.012
9290,-0.036,0.036,-0.01
9291,-0.036,0.036,-0.008
9292,-0.036,0.036,-0.006
9293,-0.036,0.036,-0.004
9294,-0.036,0.036,-0.002
9295,-0.036,0.036,0
9296,-0.036,0.036,0.002
9297,-0.036,0.036,0.004
9298,-0.036,0.036,0.012
9299,-0.036,0.036,0.014
9300,-0.036,0.036,0.016
9301,-0.036,0.036,0.036
9302,-0.036,0.036,0.04
9303,-0.036,0.036,0.042
9304,-0.036,0.036,0.044
9305,-0.036,0.036,0.046
9306,-0.036,0.036,0.048
9307,-0.036,0.038,-0.03
9308,-0.036,0.038,-0.028
9309,-0.036,0.038,-0.012
9310,-0.036,0.038,0.044
9311,-0.036,0.038,0.046
9312,-0.036,0.038,0.048
9313,-0.036,0.04,-0.03
9314,-0.036,0.04,-0.028
9315,-0.036,0.04,0.044
9316,-0.036,0.04,0.046
9317,-0.036,0.04,0.048
9318,-0.036,0.042,-0.028
9319,-0.036,0.042,0.042
9320,-0.036,0.042,0.044
9321,-0.036,0.042,0.046
9322,-0.036,0.044,-0.028
9323,-0.036,0.044,-0.026
9324,-0.036,0.044,0.04
9325,-0.036,0.044,0.042
9326,-0.036,0.044,0.044
9327,-0.036,0.044,0.046
9328,-0.036,0.046,-0.026
9329,-0.036,0.046,-0.024
9330,-0.036,0.046,-0.022
9331,-0.036,0.046,-0.02
9332,-0.036,0.046,0.04
9333,-0.036,0.046,0.042
9334,-0.036,0.046,0.044
9335,-0.036,0.048,-0.024
9336,-0.036,0.048,-0.022
9337,-0.036,0.048,-0.02
9338,-0.036,0.048,-0.018
9339,-0.036,0.048,-0.016
9340,-0.036,0.048,0.038
9341,-0.036,0.048,0.04
9342,-0.036,0.048,0.042
9343,-0.036,0.05,-0.018
9344,-0.036,0.05,-0.016
9345,-0.036,0.05,-0.014
9346,-0.036,0.05,-0.012
9347,-0.036,0.05,-0.01
9348,-0.036,0.05,0.038
9349,-0.036,0.05,0.04
9350,-0.036,0.052,-0.012
9351,-0.036,0.052,-0.01
9352,-0.036,0.052,0.038
9353,-0.036,0.052,0.04
9354,-0.036,0.054,-0.012
9355,-0.036,0.054,-0.01
9356,-0.036,0.054,0.038
9357,-0.036,0.054,0.04
9358,-0.036,0.056,-0.012
9359,-0.036,0.056,-0.01
9360,-0.036,0.056,0.04
9361,-0.036,0.058,-0.012
9362,-0.036,0.058,0.04
9363,-0.036,0.06,-0.012
9364,-0.036,0.06,0.04
9365,-0.036,0.062,-0.014
9366,-0.036,0.062,-0.012
9367,-0.036,0.062,0.04
9368,-0.036,0.064,-0.014
9369,-0.036,0.064,0.04
9370,-0.036,0.066,-0.016
9371,-0.036,0.066,-0.014
9372,-0.036,0.066,0.04
9373,-0.036,0.068,-0.016
9374,-0.036,0.068,0.04
9375,-0.036,0.07,-0.018
9376,-0.036,0.07,-0.016
9377,-0.036,0.07,0.04
9378,-0.036,0.072,-0.02
9379,-0.036,0.072,-0.018
9380,-0.036,0.072,-0.016
9381,-0.036,0.072,0.04
9382,-0.036,0.072,0.042
9383,-0.036,0.074,-0.022
9384,-0.036,0.074,-0.02
9385,-0.036,0.074,-0.018
9386,-0.036,0.074,0.042
9387,-0.036,0.076,-0.024
9388,-0.036,0.076,-0.022
9389,-0.036,0.076,-0.02
9390,-0.036,0.076,-0.018
9391,-0.036,0.076,0.042
9392,-0.036,0.078,-0.024
9393,-0.036,0.078,-0.022
9394,-0.036,0.078,-0.02
9395,-0.036,0.078,0.042
9396,-0.036,0.08,-0.026
9397,-0.036,0.08,-0.024
9398,-0.036,0.08,-0.022
9399,-0.036,0.08,-0.02
9400,-0.036,0.08,0.042
9401,-0.036,0.082,-0.026
9402,-0.036,0.082,-0.024
9403,-0.036,0.082,-0.022
9404,-0.036,0.082,0.042
9405,-0.036,0.084,-0.026
9406,-0.036,0.084,-0.024
9407,-0.036,0.084,0.042
9408,-0.036,0.084,0.044
9409,-0.036,0.086,-0.026
9410,-0.036,0.086,-0.024
9411,-0.036,0.086,0.044
9412,-0.036,0.088,-0.024
9413,-0.036,0.088,0.044
9414,-0.036,0.09,-0.024
9415,-0.036,0.09,0.044
9416,-0.036,0.092,-0.024
9417,-0.036,0.092,0.044
9418,-0.036,0.094,-0.024
9419,-0.036,0.094,-0.022
9420,-0.036,0.094,0.044
9421,-0.036,0.096,-0.024
9422,-0.036,0.096,-0.022
9423,-0.036,0.096,0.044
9424,-0.036,0.098,-0.022
9425,-0.036,0.098,0.042
9426,-0.036,0.098,0.044
9427,-0.036,0.1,-0.022
9428,-0.036,0.1,0.042
9429,-0.036,0.102,-0.022
9430,-0.036,0.102,-0.02
9431,-0.036,0.102,0.04
9432,-0.036,0.102,0.042
9433,-0.036,0.104,-0.02
9434,-0.036,0.104,0.04
9435,-0.036,0.106,-0.02
9436,-0.036,0.106,0.038
9437,-0.036,0.106,0.04
9438,-0.036,0.108,-0.02
9439,-0.036,0.108,0.036
9440,-0.036,0.108,0.038
9441,-0.036,0.11,-0.02
9442,-0.036,0.11,-0.018
9443,-0.036,0.11,0.036
9444,-0.036,0.112,-0.018
9445,-0.036,0.112,0.034
9446,-0.036,0.112,0.036
9447,-0.036,0.114,-0.018
9448,-0.036,0.114,-0.016
9449,-0.036,0.114,0.034
9450,-0.036,0.114,0.036
9451,-0.036,0.116,-0.016
9452,-0.036,0.116,-0.014
9453,-0.036,0.116,0.032
9454,-0.036,0.116,0.034
9455,-0.036,0.118,-0.016
9456,-0.036,0.118,-0.014
9457,-0.036,0.118,-0.012
9458,-0.036,0.118,0.03
9459,-0.036,0.118,0.032
9460,-0.036,0.12,-0.014
9461,-0.036,0.12,-0.012
9462,-0.036,0.12,-0.01
9463,-0.036,0.12,0.026
9464,-0.036,0.12,0.028
9465,-0.036,0.12,0.03
9466,-0.036,0.122,-0.012
9467,-0.036,0.122,-0.01
9468,-0.036,0.122,-0.008
9469,-0.036,0.122,0.024
9470,-0.036,0.122,0.026
9471,-0.036,0.122,0.028
9472,-0.036,0.124,-0.01
9473,-0.036,0.124,-0.008
9474,-0.036,0.124,-0.006
9475,-0.036,0.124,-0.004
9476,-0.036,0.124,-0.002
9477,-0.036,0.124,0.02
9478,-0.036,0.124,0.022
9479,-0.036,0.124,0.024
9480,-0.036,0.126,-0.004
9481,-0.036,0.126,-0.002
9482,-0.036,0.126,-0
9483,-0.036,0.126,0.002
9484,-0.036,0.126,0.004
9485,-0.036,0.126,0.006
9486,-0.036,0.126,0.008
9487,-0.036,0.126,0.016
9488,-0.036,0.126,0.018
9489,-0.036,0.126,0.02
9490,-0.036,0.128,0.006
9491,-0.036,0.128,0.008
9492,-0.036,0.128,0.01
9493,-0.036,0.128,0.012
9494,-0.036,0.128,0.014
9495,-0.036,0.128,0.016
9496,-0.036,0.15,-0.004
9497,-0.036,0.15,-0.002
9498,-0.036,0.15,-0
9499,-0.036,0.15,0.002
9500,-0.036,0.152,-0.008
9501,-0.036,0.152,-0.006
9502,-0.036,0.152,-0.004
9503,-0.036,0.152,-0.002
9504,-0.036,0.152,0
9505,-0.036,0.152,0.002
9506,-0.036,0.154,-0.008
9507,-0.036,0.154,-0.006
9508,-0.036,0.154,0
9509,-0.036,0.154,0.002
9510,-0.036,0.154,0.004
9511,-0.036,0.156,-0.01
9512,-0.036,0.156,-0.008
9513,-0.036,0.156,0.002
9514,-0.036,0.156,0.004
9515,-0.036,0.156,0.006
9516,-0.036,0.158,-0.012
9517,-0.036,0.158,-0.01
9518,-0.036,0.158,0.002
9519,-0.036,0.158,0.004
9520,-0.036,0.16,-0.014
9521,-0.036,0.16,-0.012
9522,-0.036,0.16,-0
9523,-0.036,0.16,0.002
9524,-0.036,0.162,-0.014
9525,-0.036,0.162,-0.012
9526,-0.036,0.162,-0.002
9527,-0.036,0.162,-0
9528,-0.036,0.164,-0.014
9529,-0.036,0.164,-0.002
9530,-0.036,0.164,-0
9531,-0.036,0.166,-0.014
9532,-0.036,0.166,-0.012
9533,-0.036,0.166,-0.002
9534,-0.036,0.166,-0
9535,-0.036,0.168,-0.014
9536,-0.036,0.168,-0.012
9537,-0.036,0.168,-0.002
9538,-0.036,0.168,-0
9539,-0.036,0.168,0.002
9540,-0.036,0.17,-0.014
9541,-0.036,0.17,-0.012
9542,-0.036,0.17,-0.002
9543,-0.036,0.17,-0
9544,-0.036,0.172,-0.014
9545,-0.036,0.172,-0.012
9546,-0.036,0.172,-0.01
9547,-0.036,0.172,-0.002
9548,-0.036,0.172,-0
9549,-0.036,0.174,-0.012
9550,-0.036,0.174,-0.01
9551,-0.036,0.174,-0.008
9552,-0.036,0.174,-0.004
9553,-0.036,0.174,-0.002
9554,-0.036,0.174,-0
9555,-0.036,0.176,-0.012
9556,-0.036,0.176,-0.01
9557,-0.036,0.176,-0.008
9558,-0.036,0.176,-0.006
9559,-0.036,0.176,-0.004
9560,-0.036,0.178,-0.008
9561,-0.034,0.034,-0.03
9562,-0.034,0.034,-0.028
9563,-0.034,0.034,-0.026
9564,-0.034,0.034,-0.024
9565,-0.034,0.034,-0.022
9566,-0.034,0.034,-0.02
9567,-0.034,0.034,-0.018
9568,-0.034,0.034,0.004
9569,-0.034,0.034,0.006
9570,-0.034,0.034,0.008
9571,-0.034,0.034,0.01
9572,-0.034,0.034,0.012
9573,-0.034,0.034,0.014
9574,-0.034,0.034,0.016
9575,-0.034,0.034,0.018
9576,-0.034,0.034,0.02
9577,-0.034,0.034,0.022
9578,-0.034,0.034,0.024
9579,-0.034,0.034,0.026
9580,-0.034,0.034,0.028
9581,-0.034,0.034,0.03
9582,-0.034,0.034,0.032
9583,-0.034,0.034,0.034
9584,-0.034,0.034,0.036
9585,-0.034,0.034,0.038
9586,-0.034,0.034,0.04
9587,-0.034,0.034,0.042
9588,-0.034,0.036,-0.03
9589,-0.034,0.036,-0.02
9590,-0.034,0.036,-0.018
9591,-0.034,0.036,-0.016
9592,-0.034,0.036,-0.014
9593,-0.034,0.036,-0.012
9594,-0.034,0.036,-0.01
9595,-0.034,0.036,-0.008
9596,-0.034,0.036,-0.006
9597,-0.034,0.036,-0.004
9598,-0.034,0.036,-0.002
9599,-0.034,0.036,-0
9600,-0.034,0.036,0.002
9601,-0.034,0.036,0.004
9602,-0.034,0.036,0.006
9603,-0.034,0.036,0.008
9604,-0.034,0.036,0.026
9605,-0.034,0.036,0.028
9606,-0.034,0.036,0.03
9607,-0.034,0.036,0.032
9608,-0.034,0.036,0.034
9609,-0.034,0.036,0.036
9610,-0.034,0.036,0.042
9611,-0.034,0.036,0.044
9612,-0.034,0.036,0.046
9613,-0.034,0.036,0.048
9614,-0.034,0.038,-0.03
9615,-0.034,0.038,-0.016
9616,-0.034,0.038,-0.014
9617,-0.034,0.038,-0.012
9618,-0.034,0.038,-0.01
9619,-0.034,0.038,-0.008
9620,-0.034,0.038,-0.006
9621,-0.034,0.038,-0.004
9622,-0.034,0.038,-0.002
9623,-0.034,0.038,-0
9624,-0.034,0.038,0.048
9625,-0.034,0.038,0.05
9626,-0.034,0.04,-0.03
9627,-0.034,0.04,-0.028
9628,-0.034,0.04,0.046
9629,-0.034,0.04,0.048
9630,-0.034,0.04,0.05
9631,-0.034,0.042,-0.028
9632,-0.034,0.042,0.046
9633,-0.034,0.042,0.048
9634,-0.034,0.042,0.05
9635,-0.034,0.044,-0.028
9636,-0.034,0.044,-0.026
9637,-0.034,0.044,0.044
9638,-0.034,0.044,0.046
9639,-0.034,0.044,0.048
9640,-0.034,0.046,-0.026
9641,-0.034,0.046,-0.024
9642,-0.034,0.046,0.042
9643,-0.034,0.046,0.044
9644,-0.034,0.046,0.046
9645,-0.034,0.048,-0.026
9646,-0.034,0.048,-0.024
9647,-0.034,0.048,-0.022
9648,-0.034,0.048,-0.02
9649,-0.034,0.048,-0.018
9650,-0.034,0.048,0.04
9651,-0.034,0.048,0.042
9652,-0.034,0.048,0.044
9653,-0.034,0.05,-0.02
9654,-0.034,0.05,-0.018
9655,-0.034,0.05,-0.016
9656,-0.034,0.05,-0.014
9657,-0.034,0.05,-0.012
9658,-0.034,0.05,0.038
9659,-0.034,0.05,0.04
9660,-0.034,0.05,0.042
9661,-0.034,0.052,-0.014
9662,-0.034,0.052,-0.012
9663,-0.034,0.052,-0.01
9664,-0.034,0.052,0.038
9665,-0.034,0.054,-0.01
9666,-0.034,0.054,0.038
9667,-0.034,0.054,0.04
9668,-0.034,0.056,-0.012
9669,-0.034,0.056,-0.01
9670,-0.034,0.056,0.038
9671,-0.034,0.056,0.04
9672,-0.034,0.058,-0.014
9673,-0.034,0.058,-0.012
9674,-0.034,0.058,0.038
9675,-0.034,0.058,0.04
9676,-0.034,0.06,-0.016
9677,-0.034,0.06,-0.014
9678,-0.034,0.06,-0.012
9679,-0.034,0.06,0.04
9680,-0.034,0.062,-0.018
9681,-0.034,0.062,-0.016
9682,-0.034,0.062,-0.014
9683,-0.034,0.062,-0.012
9684,-0.034,0.062,0.04
9685,-0.034,0.064,-0.02
9686,-0.034,0.064,-0.018
9687,-0.034,0.064,-0.016
9688,-0.034,0.064,-0.014
9689,-0.034,0.064,0.04
9690,-0.034,0.066,-0.02
9691,-0.034,0.066,-0.018
9692,-0.034,0.066,-0.016
9693,-0.034,0.066,-0.014
9694,-0.034,0.066,0.04
9695,-0.034,0.068,-0.022
9696,-0.034,0.068,-0.02
9697,-0.034,0.068,-0.018
9698,-0.034,0.068,-0.016
9699,-0.034,0.068,0.04
9700,-0.034,0.07,-0.024
9701,-0.034,0.07,-0.022
9702,-0.034,0.07,-0.02
9703,-0.034,0.07,-0.018
9704,-0.034,0.07,-0.016
9705,-0.034,0.07,0.04
9706,-0.034,0.072,-0.026
9707,-0.034,0.072,-0.024
9708,-0.034,0.072,-0.022
9709,-0.034,0.072,-0.02
9710,-0.034,0.072,-0.018
9711,-0.034,0.072,0.04
9712,-0.034,0.072,0.042
9713,-0.034,0.074,-0.026
9714,-0.034,0.074,-0.024
9715,-0.034,0.074,-0.022
9716,-0.034,0.074,-0.02
9717,-0.034,0.074,0.042
9718,-0.034,0.076,-0.028
9719,-0.034,0.076,-0.026
9720,-0.034,0.076,-0.024
9721,-0.034,0.076,-0.022
9722,-0.034,0.076,0.042
9723,-0.034,0.078,-0.028
9724,-0.034,0.078,-0.026
9725,-0.034,0.078,-0.024
9726,-0.034,0.078,0.042
9727,-0.034,0.08,-0.028
9728,-0.034,0.08,-0.026
9729,-0.034,0.08,-0.024
9730,-0.034,0.08,0.042
9731,-0.034,0.082,-0.03
9732,-0.034,0.082,-0.028
9733,-0.034,0.082,-0.026
9734,-0.034,0.082,0.042
9735,-0.034,0.084,-0.026
9736,-0.034,0.084,0.042
9737,-0.034,0.084,0.044
9738,-0.034,0.086,-0.026
9739,-0.034,0.086,-0.024
9740,-0.034,0.086,0.044
9741,-0.034,0.088,-0.026
9742,-0.034,0.088,-0.024
9743,-0.034,0.088,0.044
9744,-0.034,0.09,-0.024
9745,-0.034,0.09,0.044
9746,-0.034,0.092,-0.024
9747,-0.034,0.092,0.044
9748,-0.034,0.094,-0.024
9749,-0.034,0.094,0.044
9750,-0.034,0.096,-0.024
9751,-0.034,0.096,-0.022
9752,-0.034,0.096,0.044
9753,-0.034,0.098,-0.022
9754,-0.034,0.098,0.042
9755,-0.034,0.098,0.044
9756,-0.034,0.1,-0.022
9757,-0.034,0.1,0.042
9758,-0.034,0.1,0.044
9759,-0.034,0.102,-0.022
9760,-0.034,0.102,-0.02
9761,-0.034,0.102,0.04
9762,-0.034,0.102,0.042
9763,-0.034,0.104,-0.022
9764,-0.034,0.104,-0.02
9765,-0.034,0.104,0.04
9766,-0.034,0.106,-0.02
9767,-0.034,0.106,0.038
9768,-0.034,0.106,0.04
9769,-0.034,0.108,-0.02
9770,-0.034,0.108,0.036
9771,-0.034,0.108,0.038
9772,-0.034,0.11,-0.02
9773,-0.034,0.11,-0.018
9774,-0.034,0.11,0.036
9775,-0.034,0.112,-0.018
9776,-0.034,0.112,0.034
9777,-0.034,0.112,0.036
9778,-0.034,0.114,-0.018
9779,-0.034,0.114,-0.016
9780,-0.034,0.114,0.034
9781,-0.034,0.116,-0.016
9782,-0.034,0.116,-0.014
9783,-0.034,0.116,0.032
9784,-0.034,0.116,0.034
9785,-0.034,0.118,-0.014
9786,-0.034,0.118,-0.012
9787,-0.034,0.118,0.03
9788,-0.034,0.118,0.032
9789,-0.034,0.12,-0.012
9790,-0.034,0.12,-0.01
9791,-0.034,0.12,0.026
9792,-0.034,0.12,0.028
9793,-0.034,0.12,0.03
9794,-0.034,0.122,-0.01
9795,-0.034,0.122,-0.008
9796,-0.034,0.122,-0.006
9797,-0.034,0.122,0.022
9798,-0.034,0.122,0.024
9799,-0.034,0.122,0.026
9800,-0.034,0.124,-0.008
9801,-0.034,0.124,-0.006
9802,-0.034,0.124,-0.004
9803,-0.034,0.124,-0.002
9804,-0.034,0.124,-0
9805,-0.034,0.124,0.02
9806,-0.034,0.124,0.022
9807,-0.034,0.124,0.024
9808,-0.034,0.126,-0.002
9809,-0.034,0.126,0
9810,-0.034,0.126,0.002
9811,-0.034,0.126,0.004
9812,-0.034,0.126,0.006
9813,-0.034,0.126,0.008
9814,-0.034,0.126,0.01
9815,-0.034,0.126,0.012
9816,-0.034,0.126,0.014
9817,-0.034,0.126,0.016
9818,-0.034,0.126,0.018
9819,-0.034,0.126,0.02
9820,-0.034,0.128,0.008
9821,-0.034,0.128,0.01
9822,-0.034,0.128,0.012
9823,-0.034,0.128,0.014
9824,-0.034,0.128,0.016
9825,-0.034,0.152,-0.006
9826,-0.034,0.152,-0.004
9827,-0.034,0.152,-0.002
9828,-0.034,0.152,-0
9829,-0.034,0.154,-0.008
9830,-0.034,0.154,-0.006
9831,-0.034,0.154,-0.004
9832,-0.034,0.154,-0.002
9833,-0.034,0.154,0
9834,-0.034,0.154,0.002
9835,-0.034,0.156,-0.01
9836,-0.034,0.156,-0.008
9837,-0.034,0.156,0
9838,-0.034,0.156,0.002
9839,-0.034,0.156,0.004
9840,-0.034,0.158,-0.012
9841,-0.034,0.158,-0.01
9842,-0.034,0.158,0.002
9843,-0.034,0.158,0.004
9844,-0.034,0.16,-0.014
9845,-0.034,0.16,-0.012
9846,-0.034,0.16,-0.002
9847,-0.034,0.16,0
9848,-0.034,0.16,0.002
9849,-0.034,0.162,-0.014
9850,-0.034,0.162,-0.004
9851,-0.034,0.162,-0
9852,-0.034,0.164,-0.016
9853,-0.034,0.164,-0.014
9854,-0.034,0.164,-0.004
9855,-0.034,0.164,-0.002
9856,-0.034,0.166,-0.016
9857,-0.034,0.166,-0.014
9858,-0.034,0.166,-0.004
9859,-0.034,0.166,-0.002
9860,-0.034,0.168,-0.016
9861,-0.034,0.168,-0.014
9862,-0.034,0.168,-0.004
9863,-0.034,0.168,-0.002
9864,-0.034,0.17,-0.016
9865,-0.034,0.17,-0.014
9866,-0.034,0.17,-0.004
9867,-0.034,0.17,-0.002
9868,-0.034,0.17,-0
9869,-0.034,0.172,-0.014
9870,-0.034,0.172,-0.012
9871,-0.034,0.172,-0.002
9872,-0.034,0.172,-0
9873,-0.034,0.174,-0.014
9874,-0.034,0.174,-0.012
9875,-0.034,0.174,-0.004
9876,-0.034,0.174,-0.002
9877,-0.034,0.176,-0.014
9878,-0.034,0.176,-0.012
9879,-0.034,0.176,-0.01
9880,-0.034,0.176,-0.008
9881,-0.034,0.176,-0.006
9882,-0.034,0.176,-0.004
9883,-0.034,0.176,-0.002
9884,-0.034,0.178,-0.012
9885,-0.034,0.178,-0.01
9886,-0.034,0.178,-0.008
9887,-0.034,0.178,-0.006
9888,-0.034,0.178,-0.004
9889,-0.032,0.034,-0.03
9890,-0.032,0.034,-0.028
9891,-0.032,0.034,-0.026
9892,-0.032,0.034,-0.024
9893,-0.032,0.034,-0.022
9894,-0.032,0.034,-0.02
9895,-0.032,0.034,0.008
9896,-0.032,0.034,0.01
9897,-0.032,0.034,0.012
9898,-0.032,0.034,0.014
9899,-0.032,0.034,0.016
9900,-0.032,0.034,0.018
9901,-0.032,0.034,0.02
9902,-0.032,0.034,0.022
9903,-0.032,0.034,0.024
9904,-0.032,0.034,0.026
9905,-0.032,0.034,0.036
9906,-0.032,0.034,0.038
9907,-0.032,0.034,0.04
9908,-0.032,0.034,0.042
9909,-0.032,0.034,0.044
9910,-0.032,0.036,-0.03
9911,-0.032,0.036,-0.02
9912,-0.032,0.036,-0.018
9913,-0.032,0.036,-0.016
9914,-0.032,0.036,0
9915,-0.032,0.036,0.002
9916,-0.032,0.036,0.004
9917,-0.032,0.036,0.006
9918,-0.032,0.036,0.008
9919,-0.032,0.036,0.01
9920,-0.032,0.036,0.012
9921,-0.032,0.036,0.014
9922,-0.032,0.036,0.016
9923,-0.032,0.036,0.018
9924,-0.032,0.036,0.02
9925,-0.032,0.036,0.022
9926,-0.032,0.036,0.024
9927,-0.032,0.036,0.026
9928,-0.032,0.036,0.028
9929,-0.032,0.036,0.03
9930,-0.032,0.036,0.032
9931,-0.032,0.036,0.034
9932,-0.032,0.036,0.036
9933,-0.032,0.036,0.038
9934,-0.032,0.036,0.042
9935,-0.032,0.036,0.044
9936,-0.032,0.036,0.046
9937,-0.032,0.036,0.048
9938,-0.032,0.036,0.05
9939,-0.032,0.038,-0.03
9940,-0.032,0.038,-0.018
9941,-0.032,0.038,-0.016
9942,-0.032,0.038,-0.014
9943,-0.032,0.038,-0.012
9944,-0.032,0.038,-0.01
9945,-0.032,0.038,-0.008
9946,-0.032,0.038,-0.006
9947,-0.032,0.038,-0.004
9948,-0.032,0.038,-0.002
9949,-0.032,0.038,-0
9950,-0.032,0.038,0.002
9951,-0.032,0.038,0.004
9952,-0.032,0.038,0.006
9953,-0.032,0.038,0.008
9954,-0.032,0.038,0.028
9955,-0.032,0.038,0.03
9956,-0.032,0.038,0.032
9957,-0.032,0.038,0.034
9958,-0.032,0.038,0.036
9959,-0.032,0.038,0.038
9960,-0.032,0.038,0.048
9961,-0.032,0.038,0.05
9962,-0.032,0.038,0.052
9963,-0.032,0.04,-0.03
9964,-0.032,0.04,-0.028
9965,-0.032,0.04,0.05
9966,-0.032,0.04,0.052
9967,-0.032,0.042,-0.028
9968,-0.032,0.042,0.048
9969,-0.032,0.042,0.05
9970,-0.032,0.042,0.052
9971,-0.032,0.044,-0.028
9972,-0.032,0.044,-0.026
9973,-0.032,0.044,0.046
9974,-0.032,0.044,0.048
9975,-0.032,0.044,0.05
9976,-0.032,0.046,-0.026
9977,-0.032,0.046,0.044
9978,-0.032,0.046,0.046
9979,-0.032,0.046,0.048
9980,-0.032,0.048,-0.026
9981,-0.032,0.048,-0.024
9982,-0.032,0.048,-0.022
9983,-0.032,0.048,-0.02
9984,-0.032,0.048,0.042
9985,-0.032,0.048,0.044
9986,-0.032,0.048,0.046
9987,-0.032,0.05,-0.022
9988,-0.032,0.05,-0.02
9989,-0.032,0.05,-0.018
9990,-0.032,0.05,-0.016
9991,-0.032,0.05,-0.014
9992,-0.032,0.05,0.038
9993,-0.032,0.05,0.04
9994,-0.032,0.05,0.042
9995,-0.032,0.05,0.044
9996,-0.032,0.052,-0.018
9997,-0.032,0.052,-0.016
9998,-0.032,0.052,-0.014
9999,-0.032,0.052,-0.012
10000,-0.032,0.052,-0.01
10001,-0.032,0.052,0.038
10002,-0.032,0.052,0.04
10003,-0.032,0.054,-0.016
10004,-0.032,0.054,-0.014
10005,-0.032,0.054,-0.012
10006,-0.032,0.054,-0.01
10007,-0.032,0.054,0.038
10008,-0.032,0.056,-0.018
10009,-0.032,0.056,-0.016
10010,-0.032,0.056,-0.014
10011,-0.032,0.056,-0.012
10012,-0.032,0.056,-0.01
10013,-0.032,0.056,0.038
10014,-0.032,0.058,-0.02
10015,-0.032,0.058,-0.018
10016,-0.032,0.058,-0.016
10017,-0.032,0.058,-0.014
10018,-0.032,0.058,-0.012
10019,-0.032,0.058,0.038
10020,-0.032,0.058,0.04
10021,-0.032,0.06,-0.022
10022,-0.032,0.06,-0.02
10023,-0.032,0.06,-0.018
10024,-0.032,0.06,-0.016
10025,-0.032,0.06,-0.014
10026,-0.032,0.06,0.038
10027,-0.032,0.06,0.04
10028,-0.032,0.062,-0.024
10029,-0.032,0.062,-0.022
10030,-0.032,0.062,-0.02
10031,-0.032,0.062,-0.018
10032,-0.032,0.062,-0.016
10033,-0.032,0.062,0.038
10034,-0.032,0.062,0.04
10035,-0.032,0.064,-0.026
10036,-0.032,0.064,-0.024
10037,-0.032,0.064,-0.022
10038,-0.032,0.064,-0.02
10039,-0.032,0.064,-0.018
10040,-0.032,0.064,0.038
10041,-0.032,0.064,0.04
10042,-0.032,0.066,-0.026
10043,-0.032,0.066,-0.024
10044,-0.032,0.066,-0.022
10045,-0.032,0.066,-0.02
10046,-0.032,0.066,0.04
10047,-0.032,0.068,-0.026
10048,-0.032,0.068,-0.024
10049,-0.032,0.068,-0.022
10050,-0.032,0.068,-0.02
10051,-0.032,0.068,0.04
10052,-0.032,0.07,-0.028
10053,-0.032,0.07,-0.026
10054,-0.032,0.07,-0.024
10055,-0.032,0.07,-0.022
10056,-0.032,0.07,0.04
10057,-0.032,0.072,-0.028
10058,-0.032,0.072,-0.026
10059,-0.032,0.072,-0.024
10060,-0.032,0.072,0.04
10061,-0.032,0.072,0.042
10062,-0.032,0.074,-0.028
